"year","school_id","school_name","school_address","school_city","school_state","school_district","website","nces_id","school_type","school_locale","locale_rural","locale_suburban","locale_urban","school_enrollment","pct_aian","pct_asian","pct_bipoc","pct_black","pct_latinx","pct_multiple","pct_nhpi","pct_white","pct_ell","pct_frpl","pct_swd","school_desc_homeschool","school_desc_hybrid","school_desc_micro","school_desc_sws","school_desc_virtual","school_desc_other","school_desc_other_text","school_description","school_desc_magnet","school_desc_title_i","teaching_diversity","leadership_diversity","leader_gender","leader_race","leader_tenure","grades_pk","grades_elementary","grades_middle","grades_high","grades_k","grades_1","grades_2","grades_3","grades_4","grades_5","grades_6","grades_7","grades_8","grades_9","grades_10","grades_11","grades_12","grades_past_12","grades_other","grades_other_text","average_ela","average_math","focus_bipoc","focus_economic_disadvantage","focus_emergent_bilingual","focus_foster","focus_homeless","focus_interrupted","focus_juvenile_justice","focus_multilingual","focus_newcomer","focus_swd","focus_other","focus_other_text","inclusive_emergent_bilingual","inclusive_juvenile_justice","inclusive_newcomer","inclusive_swd","inclusive_other","inclusive_other_text","leaps_affirmation","leaps_anytime_anywhere","leaps_connection","leaps_customization","leaps_high_expectations","leaps_relevance","leaps_rigorous_learning","leaps_self_direction","leaps_social_consciousness","leaps_whole_child","leaps_rank_affirmation","leaps_rank_anytime_anywhere","leaps_rank_connection","leaps_rank_customization","leaps_rank_high_expectations","leaps_rank_relevance","leaps_rank_rigorous_learning","leaps_rank_self_direction","leaps_rank_social_consciousness","leaps_rank_whole_child","catalyst_covid","catalyst_cutting_edge","catalyst_demographics","catalyst_external","catalyst_inequities","catalyst_internal","catalyst_stakeholders","catalyst_student_agency","catalyst_teacher_agency","catalyst_other","catalyst_other_text","catalyst_key_covid","catalyst_key_cutting_edge","catalyst_key_demographics","catalyst_key_external","catalyst_key_inequities","catalyst_key_internal","catalyst_key_stakeholders","catalyst_key_student_agency","catalyst_key_teacher_agency","catalyst_key_other","suggested_tags","tag_eval","contact_email","contact_name","contact_role","respondent_email","respondent_name","respondent_role","nominator"
2023,537,"Northern Cass High School","16021 18Th St Se","Hunter","North Dakota","Northern Cass 97","http://www.northerncassschool.org","380004400138","Public district school","Rural",1,0,0,188,0,0.01,0.02,0,0,0.02,0,0.98,0.01,0.15,0.2,0,0,1,1,0,0,NA,"We believe every learner can change the world; therefore, we will provide a world class education.",NA,NA,"0 - 24% people of color","0 - 24% people of color","Man","White",NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,NA,0.54,0.49,0,1,0,0,1,0,0,0,0,1,0,NA,0,0,0,0,0,NA,1,1,1,1,1,1,1,1,1,1,7,4,8,5,6,1,10,2,9,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cory.Steiner@northerncassschool.com","Cory Steiner","Supt.","Cory.Steiner@northerncassschool.com","Cory Steiner","Supt.","KnowledgeWorks"
2023,535,"CLK Engage at CLK Elementary School","57070 Mine St","Calumet","Michigan","Public Schools Of Calumet Laurium Keweenaw","http://www.clkschools.org","260769004353 (parent school)","Public district school","Rural",1,0,0,82,0,0,0.19,0,0,0,0.01,0.81,0,0.61,0.21,0,0,0,1,0,0,NA,"The learning environment is designed to create and build positive relationships between students, school staff, parents and community members.  Staff and students greet each other alike.  “Ask Me About” signs hang outside of each classroom with three topics to encourage conversations.  Social contracts are developed as a group and signed by both students and staff. Positive relationships is key to the success of all programs and stakeholders.  The CLK Engage program is designed to create a learning environment where teachers are shared.  Students and staff begin their day by having all three classes come together for “Morning Meeting.”  Inspirational quotes and character lessons are incorporated in the “Morning Meeting” to inspire, motivate and teach positive behavior expectations before launching the students into their language arts groups.  After lunch and recess, the students are also launched into their math groups.  At the end of the day, all of the students and staff come together again to celebrate good things for what they call “launch.”  “Morning Meeting” and “Launch” provide opportunities for all students to come together to build positive relationships with all three teachers.  CLK Engage has also implemented “Fun Fridays.”  At the end of the day on Friday, students have the opportunity to choose the classroom they would like to spend their time based on the activity the teacher is offering.  Parents and community members also provide additional support to offer additional choices to students as well.  The idea behind “Fun Fridays” is to provide students more voice and choice with their learning based on their individual interests.",NA,NA,"Prefer not to say","Prefer not to say","Multiple",NA,NA,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,NA,0.42,0.31,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mhampton@clkschools.org","Matthew Hampton","CLK Elementary Principal","mhampton@clkschools.org","Matthew Hampton","CLK Elementary Principal","MiCoOp"
2023,530,"Helen S Dunn Elementary School","129 Military Road","Greenbush","Maine","Greenbush Public Schools","http://hsdgreenbush.org","230618000165","Public district school","Rural",1,0,0,147,0.03,0.01,0.07,0.01,0.01,0.01,0,0.93,0,0.71,0.3,0,0,0,0,0,0,NA,"All students need to have hope that they will reach their goals. In a supportive learning environment, they learn that effort and momentum are celebrated and that the people truly care about them and their struggles. Our students know that they are cherished and we believe in their success.",NA,NA,"0 - 24% people of color","0 - 24% people of color","Woman","White",NA,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,NA,0.72,0.75,0,1,0,0,1,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,1,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gsmith@hsdgreenbush.org","Gwen Smith","Administrator/Outdoor Classroom Teacher","gsmith@hsdgreenbush.org","Gwen Smith","Administrator/Outdoor Classroom Teacher","Anonymous"
2023,526,"Crossroads FLEX","5651 Dillard Dr","Cary","North Carolina","Wake County Schools","http://www.wcpss.net/crossroadsflexhs","370472003402","Public district school","Urban",0,0,1,150,0.01,0.07,0,0.06,0.1,0.06,0,1,0,0.02,0.03,0,1,0,0,0,0,NA,"A Crossroads FLEX student is responsible, self-motivated, engaged, and exhibits the highest degree of integrity. Students are encouraged to reflect on the world around them, refocus their priorities, and refine what they are willing to try differently. Students engage in leadership opportunities through providing services to nonprofit organizations, internships, and partnerships with local businesses to assist with problem-solving. At Crossroads FLEX, students attend school on a flexible schedule with time built in to meet face-to-face with teachers to review their learning progress, discuss their work, ask questions, or receive assistance with difficult concepts. Students work independently on online lessons, projects, and assignments at home and school. Crossroads FLEX’s vision is to guide and graduate students whose individual pursuits empower them to emblazon change upon the world.",NA,NA,"0 - 24% people of color","50 - 74% people of color","Woman","Multiple races/ethnicities",NA,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,NA,0.89,0.88,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,1,1,1,0,1,1,1,1,0,1,5,1,2,0,8,6,4,3,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dcray@wcpss.net","Debbie Ray","Principal","dcray@wcpss.net","Debbie Ray","Principal","Clayton Christensen Institute"
2023,522,"Yampa Valley High School","325 7Th Street","Steamboat Springs","Colorado","Steamboat Springs School District NO. Re 2","http://yampavalleyhighschool.org","080666001924","Public district school","Rural",1,0,0,37,0,0,0.24,0,0.2,0.04,0,0.76,0.03,0.2,0.25,0,1,0,0,1,0,NA,"Learning is relevant for students as it focuses on project based learning, skill based needs for individual students, and career connected learning. Students are empowered to find their own learning path with the support provided by teachers, counselor, and administrator.  Healthy relationships within the school help to build students' confidence to explore their identifies and interests.",NA,NA,"0 - 24% people of color","0 - 24% people of color","Woman","White",NA,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,1,1,0,1,0,0,0,0,0,0,1,3,0,2,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ksetter@ssk12.org","Karla Setter","Principal","ksetter@ssk12.org","Karla Setter","Principal","Colorado Education Initiative"
2023,520,"Penrose Elementary School","100 Illinois","Penrose","Colorado","Fremont Re-2","https://pes.re-2.org/","080396000516","Public district school","Rural",1,0,0,270,0,0,0.14,0,0.1,0.04,0,0.86,0.02,0.39,0.17,0,0,0,0,0,0,NA,"Our learners are developing a mindset approach to learning, collaboration, and problem solving. Our teachers walk student through a structured framework for identifying challenges, gathering information, generating potential solutions, refining ideas, and testing solutions.",NA,NA,"0 - 24% people of color","0 - 24% people of color","Woman","Latinx",NA,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,NA,0.49,0.49,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sgifford@re-2.org","Sheryl Gifford","Principal","sgifford@re-2.org","Sheryl Gifford","Principal","Colorado Education Initiative"
2023,519,"PS 86 Kingsbridge Heights","2756 Reservoir Ave","Bronx","New York","NYC District 10","www.ps86x.org","360008702332","Public district school","Urban",0,0,1,1271,0,0.03,0.98,0.07,0.87,0.01,0,0.02,0.33,0.91,0.23,0,0,0,0,0,0,NA,"Our long-term vision is to support our students in thinking computationally--enhancing their ability to both think through and solve problems. We are looking to change the way our students think and learn by planning for instruction that requires them to personally interact and connect with the curriculum; seeing and making their own connections among concepts.  Our goal is to create a robust curriculum filled with challenging real-world tasks, independent and paired student exploration, rich academic discussion, and high student (self and peer) expectations.  It is within these tasks that students are breaking down (decomposing)ideas, looking for and recognizing patterns, creating generalizations for solving the current and similar tasks in the future, and finally recognizing or discovering the steps or rules to solve the task.",NA,NA,"25 - 49% people of color","Prefer not to say","Woman","White",NA,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ftyson@schools.nyc.gov","Fiona Tyson","Principal","rmonaco2@schools.nyc.gov","Rosanna Monaco","Teacher","Anonymous"
2023,518,"Richland Two Institute of Innovation (R2i2)","763 Fashion Drive","Columbia","South Carolina","Richland 02","www.R2i2.org","450339001554","Public district school","Suburban",0,1,0,250,0,0.05,0.2,1,0.2,0.45,0,0.8,0.1,1,0.25,0,0,0,0,0,1,"We are a companion school that offers innovative programming and classes to our comprehensive high schools.","Students at R2i2 are encouraged to be creative, problem-solvers.  They work collaboratively with an eye towards  making positive change in their communities and beyond.  Students are encouraged to collaborate, tap into their creativity, lead, discovery opportunity, fail forward, and make a positive global impact.",NA,NA,"50 - 74% people of color","Prefer not to say","Man","White",NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,1,1,1,1,1,0,0,0,0,0,5,3,1,2,4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"kalberse@richland2.org","Kevin Alberse","Director","kalberse@richland2.org","Kevin Alberse","Director","Open Way Learning"
2023,517,"Career Academy High School","3801 Crescent Circle","South Bend","Indiana","Career Academy South Bend","https://careeracademysb.com/","180010102521","Public charter school","Urban",0,0,1,419,0,0.01,0.52,0.29,0.11,0.1,0,0.48,0.03,0.48,0.29,0,0,0,1,1,0,NA,"Career Academy's Goal is for students to discover their passion and what they want to do with their future. Our goal is for students to either graduate with the Indiana College Core or graduate with an industry certification in a pathway. Students are engaged in projects in most, if not all, classes.",NA,NA,"0 - 24% people of color","0 - 24% people of color","Man","White",NA,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,NA,0.42,0.24,0,0,0,0,0,0,0,0,0,0,0,NA,1,0,0,1,0,NA,0,0,1,0,1,1,0,1,0,0,0,0,3,0,1,2,0,4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ngarstka@careeracademysb.com","Nicholas Garstka","High School Principal","ngarstka@careeracademysb.com","Nicholas Garstka","High School Principal","Anonymous"
2023,512,"Long-View Learning","1201 W 24Th Street (Ste 200)","Austin","Texas","N/A","www.long-view.com",NA,"Independent (private) school","Urban",0,0,1,78,0.06,0.11,0.45,0.02,0.01,0.25,0,0.55,0,0,0.15,0,0,1,0,0,0,NA,"Through the Long-View Micro School experience and more generally in the participation in the culture of the school, learners develop initiative, adaptability, and curiosity; a bias toward taking intellectual risks and engaging fully in the learning process; and strength in critical listening, questioning, collaboration, and metacognition. Ultimately, Long-View strives to create learning experiences that cultivate intellectual, social, and behavioral autonomy and a durable identity as a lifelong learner.",NA,NA,"0 - 24% people of color","0 - 24% people of color","Woman","White",NA,0,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"lzapalac@long-view.com","Lisa Zapalac","Director and Co-Founder","lzapalac@long-view.com","Lisa Zapalac","Director and Co-Founder","Transcend"
2023,511,"Nyos Charter School","12301 N Lamar Blvd","Austin","Texas",NA,"http://www.nyos.org","480005808056","Public charter school","Urban",0,0,1,518,0,0.07,0.59,0.14,0.32,0.06,0,0.41,0.11,0.27,0.1,0,0,0,0,0,0,NA,"NYOS is not your ordinary charter school.   That’s what our name stands for, and when you visit you’ll see why.   We are a single-site public charter school in Austin, serving sixteen hundred students PreK through 12.   We were founded by families in 1998 to serve the whole student, and that mission remains.   We are a school where students feel safe being and becoming who they are and want to be.   We support students on their individual pathway to college, career, or military readiness.   NYOS focuses on cultivating responsibility, confidence, compassion, and independence among all students.    We consistently receive the highest ratings from the Texas Education agency.   We consistently rank in the US News and World Report as a top high school nationwide and a top charter school nationwide.   The appeal of a NYOS education is strong; 2500 families are currently on our waitlist. 	 Here are the key features of our school design:  First, small class size.   NYOS classes are capped at 20.   Classes are often as small as 12 students, by design.   Second, seven hours of teacher-controlled time per week - almost a full day equivalent.  With this time, teachers plan, assess data, collaborate, and grow.   Third, two-year loops.  Students keep the same teacher for two years.   And finally, a year-round schedule sets a better pace for learning and makes the school year sustainable for staff.",NA,NA,"25 - 49% people of color","25 - 49% people of color","Woman","Multiple races/ethnicities",NA,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,NA,0.85,0.79,0,0,0,0,0,0,0,0,0,0,0,NA,1,0,1,1,0,NA,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,2,3,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"bmartinez@nyos.org","Blanca Martinez","Community Outreach","kzimmermann@nyos.org","Kathleen Zimmermann","Executive Director","Anonymous, Transcend"
2023,506,"Red Bridge","2265 Third Street","San Francisco","California","San Francisco","www.redbridgesf.org",NA,"Independent (private) school","Urban",0,0,1,30,0,0.25,0.6,0.1,0.1,0.15,0,0.4,0.15,0.2,0.15,0,0,0,0,0,0,NA,"The learning environment at Red Bridge is meant to support students in setting meaningful goals, making a plan to achieve them, accessing resources that will support their progress, having time to work and reflect, and having time for deep collaboration and connection with adults and peers.",NA,NA,"0 - 24% people of color","25 - 49% people of color","Woman","White",NA,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,NA,0.71,0.81,1,1,1,0,0,0,0,0,0,1,0,NA,1,0,0,1,0,NA,0,0,1,1,1,1,1,1,1,1,0,0,6,4,2,7,5,1,8,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"orly@redbridgesf.org","Orly Friedman","Founder & Head of School","orly@redbridgesf.org","Orly Friedman","Founder & Head of School","Transcend"
2023,504,"DREAM Charter School","1991 2Nd Ave","New York","New York","Dream Charter School","http://www.wearedream.org","360096406038","Public charter school","Urban",0,0,1,973,0.01,0.01,0.99,0.41,0.51,0.02,0.01,0.01,0.05,0.85,0.29,0,0,0,0,0,0,NA,"DREAM Charter Schools implements a “Grow the Whole Child” model that promotes rigorous academics; athletics, health, and wellness; social emotional learning; and, family and community engagement. The four pillars of the model reinforce one another and the DREAM Schools curriculum supports students in fostering positive identities and developing the knowledge and skills necessary to participate in social action.  DREAM’s key design elements are: - An innovative curriculum that emphasizes critical thinking and questioning - A co-teaching model that reduces the teacher-to-student ratio and integrates special needs students into the general school population - A robust data cycle that uses data to inform all aspects of teaching and learning - A whole child approach to teaching and learning that deeply integrates social emotional learning, health, wellness, music and the arts into the overall school program - An extended day and an extended year model that maximizes learning hours - An active family engagement program that fosters parent/guardian participation, leadership and advocacy - A focus on teacher motivation, development, and retention - A universal Pre-kindergarten program that ignites learning in children",NA,NA,"50 - 74% people of color","75 - 100% people of color","Man","Black",NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,NA,0.52,0.49,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,1,1,0,NA,0,1,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"info@wearedream.org","Eve Colavito","Co-CEO","lmaschler@wearedream.org","Laura Maschler","Director of Special Projects","Transcend"
2023,502,"Liberty Academy","1115 Blackberry Drive","Liberty","Missouri","Liberty 53","http://la.liberty.k12.mo.us","291854001665","Public district school","Suburban",0,1,0,100,0,0,0.45,0.35,0.1,0,0,0.55,0.95,0.5,0.02,0,0,0,0,0,1,"At-Risk Alternative for 9-12","Kids are seen and heard and treated as equals.  We often say to kids, """"we're built for you to find your thing and we can't start building your personalized framework until we know what's in your heart and mind"""".  We want kids to explore, connect, engage, heal, and grow.  We're built around the idea of match quality which means that we want to instill a drive in children to never stop exploring until what they do for a living is also what makes them happy, gives them purpose, and is innately connected to their inherent aptitudes and what they believe in.",NA,NA,"0 - 24% people of color","0 - 24% people of color","Man","White",NA,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,1,1,0,NA,1,1,1,1,1,1,1,1,1,1,4,2,7,1,9,6,8,3,10,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"art.smith@lps53.org","Arthur C Smith","Lead Architect","art.smith@lps53.org","Arthur C Smith","Lead Architect","Mastery Transcript Consortium"
